iconCategory,latitude,longitude,timestamp,hour,day,month,minute,week_number,is_weekend,is_peak_hour,is_peak_morning,is_peak_evening,is_night,severity,time_of_day
6,53.3792062496,-6.2468339936,2026-03-31 08:59:51.997878,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3567870152,-6.2494397597,2026-03-31 08:59:51.997880,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3396074198,-6.2463739948,2026-03-31 08:59:51.997885,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3501552387,-6.2457195358,2026-03-31 08:59:51.997888,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
8,53.3195767035,-6.2434155183,2026-03-31 08:59:51.997890,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
9,53.3621661425,-6.2423144715,2026-03-31 08:59:51.997892,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
6,53.3647799769,-6.2458174364,2026-03-31 08:59:51.997893,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
9,53.3624464504,-6.24215488,2026-03-31 08:59:51.997895,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
6,53.3482870465,-6.2515640692,2026-03-31 08:59:51.997897,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3373020936,-6.2411249118,2026-03-31 08:59:51.997900,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
8,53.3198449244,-6.2429689305,2026-03-31 08:59:51.997902,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
6,53.3539572659,-6.2457101481,2026-03-31 08:59:51.997904,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3613695259,-6.2422742383,2026-03-31 08:59:51.997906,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3347244629,-6.2371015982,2026-03-31 08:59:51.997908,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3392145077,-6.2452300327,2026-03-31 08:59:51.997910,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.362754917,-6.2369527356,2026-03-31 08:59:51.997912,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3472490431,-6.2355767624,2026-03-31 08:59:51.997914,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.338153662,-6.2371431725,2026-03-31 08:59:51.997916,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3354379428,-6.2405308025,2026-03-31 08:59:51.997922,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.4103989997,-6.2329830663,2026-03-31 08:59:51.997925,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3353199229,-6.2324265079,2026-03-31 08:59:51.997928,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3193661612,-6.2322897153,2026-03-31 08:59:51.997930,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3243121544,-6.2303692536,2026-03-31 08:59:51.997932,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.2915341912,-6.2364323871,2026-03-31 08:59:51.997934,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
8,53.2905672562,-6.2276897268,2026-03-31 08:59:51.997936,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
8,53.2906745776,-6.226537718,2026-03-31 08:59:51.997938,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
6,53.3651259886,-6.2257612185,2026-03-31 08:59:51.997940,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3489857894,-6.226999058,2026-03-31 08:59:51.997942,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.354454802,-6.2282972471,2026-03-31 08:59:51.997944,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3443710223,-6.2248492674,2026-03-31 08:59:51.997947,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.2814920111,-6.2244978981,2026-03-31 08:59:51.997949,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
0,53.3525517766,-6.2248130576,2026-03-31 08:59:51.997951,8,Tuesday,3,59,14,False,1,True,False,0,,Morning
8,53.2883034734,-6.2235926525,2026-03-31 08:59:51.997953,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
0,53.3532477981,-6.2235188918,2026-03-31 08:59:51.997955,8,Tuesday,3,59,14,False,1,True,False,0,,Morning
6,53.2724905267,-6.2197624581,2026-03-31 08:59:51.997956,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
8,53.3512039783,-6.2258027928,2026-03-31 08:59:51.997958,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
8,53.3509344035,-6.2195063071,2026-03-31 08:59:51.997960,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
6,53.3512039783,-6.2258027928,2026-03-31 08:59:51.997962,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3225257892,-6.2184361057,2026-03-31 08:59:51.997964,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.3766836046,-6.2225130634,2026-03-31 08:59:51.997967,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
0,53.3520971453,-6.2142907517,2026-03-31 08:59:51.997973,8,Tuesday,3,59,14,False,1,True,False,0,,Morning
0,53.3529661789,-6.224176033,2026-03-31 08:59:51.997976,8,Tuesday,3,59,14,False,1,True,False,0,,Morning
8,53.2747596583,-6.2126827674,2026-03-31 08:59:51.997979,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
8,53.3505200315,-6.2087144391,2026-03-31 08:59:51.997981,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
8,53.276079299,-6.2082866268,2026-03-31 08:59:51.997984,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
8,53.2703286473,-6.2111874358,2026-03-31 08:59:51.997987,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
6,53.2712406009,-6.209828897,2026-03-31 08:59:51.997989,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.2891456982,-6.2118901746,2026-03-31 08:59:51.997992,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.2733233392,-6.2006812231,2026-03-31 08:59:51.997995,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
9,53.365929287,-6.1951169805,2026-03-31 08:59:51.997999,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
6,53.392413445,-6.1930650906,2026-03-31 08:59:51.998003,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
8,53.2423693091,-6.1910185651,2026-03-31 08:59:51.998007,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
8,53.2327053084,-6.1881740825,2026-03-31 08:59:51.998009,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
8,53.2323861177,-6.1889599697,2026-03-31 08:59:51.998011,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
9,53.3049707144,-6.1877717511,2026-03-31 08:59:51.998012,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
9,53.2323861177,-6.1889599697,2026-03-31 08:59:51.998015,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
9,53.228639086,-6.185703768,2026-03-31 08:59:51.998018,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
6,53.2751311606,-6.190824105,2026-03-31 08:59:51.998020,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.2863964436,-6.176670088,2026-03-31 08:59:51.998023,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
8,53.3823671949,-6.1494939463,2026-03-31 08:59:51.998025,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
6,53.2645055804,-6.1479932503,2026-03-31 08:59:51.998027,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
8,53.2911573702,-6.1461639838,2026-03-31 08:59:51.998030,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
8,53.2885971942,-6.1459266083,2026-03-31 08:59:51.998032,8,Tuesday,3,59,14,False,1,True,False,0,High,Morning
9,53.2825581746,-6.1427522139,2026-03-31 08:59:51.998034,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
9,53.2821733065,-6.1410610811,2026-03-31 08:59:51.998036,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
6,53.2909790041,-6.1378370659,2026-03-31 08:59:51.998038,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
9,53.2956728408,-6.1355102496,2026-03-31 08:59:51.998040,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
9,53.2829484515,-6.1338969008,2026-03-31 08:59:51.998042,8,Tuesday,3,59,14,False,1,True,False,0,Low,Morning
6,53.2572985138,-6.1283956901,2026-03-31 08:59:51.998045,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
6,53.277323871,-6.1039983169,2026-03-31 08:59:51.998047,8,Tuesday,3,59,14,False,1,True,False,0,Medium,Morning
9,53.330112407,-6.3981320398,2026-03-31 09:04:53.585278,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
9,53.3302612763,-6.3977444606,2026-03-31 09:04:53.585293,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.3987783189,-6.3936661618,2026-03-31 09:04:53.585298,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3512455551,-6.4504243868,2026-03-31 09:04:53.585302,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3997278105,-6.3922647076,2026-03-31 09:04:53.585306,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
9,53.3661398497,-6.3821474152,2026-03-31 09:04:53.585310,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.4070851394,-6.4194918113,2026-03-31 09:04:53.585314,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2755469167,-6.3676487343,2026-03-31 09:04:53.585317,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3190080616,-6.3689938622,2026-03-31 09:04:53.585321,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3206764135,-6.3690837162,2026-03-31 09:04:53.585324,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.307231861,-6.3567656713,2026-03-31 09:04:53.585327,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3056654089,-6.3601613479,2026-03-31 09:04:53.585331,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3194332044,-6.3646406369,2026-03-31 09:04:53.585334,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3050699857,-6.3510244029,2026-03-31 09:04:53.585338,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3499500508,-6.345098062,2026-03-31 09:04:53.585342,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3370459441,-6.3247736232,2026-03-31 09:04:53.585344,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
0,53.2910527556,-6.3146979051,2026-03-31 09:04:53.585348,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
0,53.2907952763,-6.3143586056,2026-03-31 09:04:53.585352,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
9,53.3024709226,-6.3089941876,2026-03-31 09:04:53.585355,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
9,53.3027217198,-6.3090585606,2026-03-31 09:04:53.585358,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.3394787016,-6.3098457889,2026-03-31 09:04:53.585361,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
9,53.3602551079,-6.3076852696,2026-03-31 09:04:53.585365,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.3449155573,-6.30286534,2026-03-31 09:04:53.585368,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.250303273,-6.3005224304,2026-03-31 09:04:53.585371,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.2574969771,-6.3004513519,2026-03-31 09:04:53.585375,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
6,53.335177778,-6.3025528626,2026-03-31 09:04:53.585378,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
9,53.3341357516,-6.2985443013,2026-03-31 09:04:53.585382,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.3382824343,-6.2929572599,2026-03-31 09:04:53.585386,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
9,53.3335349194,-6.2913988964,2026-03-31 09:04:53.585389,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
9,53.333302923,-6.2911279933,2026-03-31 09:04:53.585393,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.3314602214,-6.2949018614,2026-03-31 09:04:53.585396,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3583829062,-6.2877712087,2026-03-31 09:04:53.585400,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3376158971,-6.2886254923,2026-03-31 09:04:53.585403,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3390656196,-6.2867747681,2026-03-31 09:04:53.585407,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3579041252,-6.2854417102,2026-03-31 09:04:53.585410,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2890518011,-6.2815390961,2026-03-31 09:04:53.585413,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.3394759991,-6.2801121609,2026-03-31 09:04:53.585416,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.3400312564,-6.2805533843,2026-03-31 09:04:53.585419,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
6,53.3511503437,-6.2827139036,2026-03-31 09:04:53.585422,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
9,53.3414313534,-6.277751817,2026-03-31 09:04:53.585425,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.3469902013,-6.2837505774,2026-03-31 09:04:53.585428,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.329805306,-6.2787174122,2026-03-31 09:04:53.585432,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
7,53.3441806185,-6.2734482126,2026-03-31 09:04:53.585435,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.348064437,-6.273338242,2026-03-31 09:04:53.585437,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.348303158,-6.2747396962,2026-03-31 09:04:53.585441,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3593565594,-6.2728728788,2026-03-31 09:04:53.585444,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3609309952,-6.2794134455,2026-03-31 09:04:53.585447,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
7,53.3442033869,-6.2723552124,2026-03-31 09:04:53.585450,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3653995749,-6.2716806369,2026-03-31 09:04:53.585453,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3393942238,-6.274749084,2026-03-31 09:04:53.585456,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3640195716,-6.2692210512,2026-03-31 09:04:53.585460,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3790413012,-6.2681629197,2026-03-31 09:04:53.585463,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3378090328,-6.2658749954,2026-03-31 09:04:53.585466,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3325411552,-6.2669720189,2026-03-31 09:04:53.585470,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
0,53.3761431756,-6.2646706836,2026-03-31 09:04:53.585473,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
6,53.3295075636,-6.2745586471,2026-03-31 09:04:53.585475,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.3302183776,-6.2642978565,2026-03-31 09:04:53.585479,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
6,53.3270788428,-6.2648490505,2026-03-31 09:04:53.585482,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2970005525,-6.2654445009,2026-03-31 09:04:53.585485,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3581401897,-6.2660533623,2026-03-31 09:04:53.585488,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3336596514,-6.2650166886,2026-03-31 09:04:53.585491,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3542080608,-6.2640390234,2026-03-31 09:04:53.585494,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
0,53.3761243744,-6.2645835118,2026-03-31 09:04:53.585498,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
0,53.3756335419,-6.2623210685,2026-03-31 09:04:53.585501,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
6,53.3529380119,-6.2616813617,2026-03-31 09:04:53.585504,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3377567326,-6.2683426277,2026-03-31 09:04:53.585509,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3574816668,-6.2598158853,2026-03-31 09:04:53.585512,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
7,53.3444984747,-6.2599687712,2026-03-31 09:04:53.585515,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3519617105,-6.2610872524,2026-03-31 09:04:53.585517,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3541289153,-6.2572624223,2026-03-31 09:04:53.585520,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3642233914,-6.2571779327,2026-03-31 09:04:53.585523,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3681501451,-6.2582400875,2026-03-31 09:04:53.585526,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3860351213,-6.2563357191,2026-03-31 09:04:53.585529,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3238011998,-6.2589240508,2026-03-31 09:04:53.585532,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3574816668,-6.2598158853,2026-03-31 09:04:53.585536,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2669772648,-6.2815954225,2026-03-31 09:04:53.585539,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3302532172,-6.2605065541,2026-03-31 09:04:53.585542,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3579966702,-6.2526731627,2026-03-31 09:04:53.585547,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.330242505,-6.2540545003,2026-03-31 09:04:53.585551,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3743192269,-6.2515372472,2026-03-31 09:04:53.585554,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3579926683,-6.2526570694,2026-03-31 09:04:53.585557,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3397321841,-6.2520388202,2026-03-31 09:04:53.585561,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.329161563,-6.2481174307,2026-03-31 09:04:53.585564,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3387357116,-6.2491634922,2026-03-31 09:04:53.585567,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3382234283,-6.2477472858,2026-03-31 09:04:53.585570,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3396074198,-6.2463739948,2026-03-31 09:04:53.585573,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3501552387,-6.2457195358,2026-03-31 09:04:53.585576,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.3195767035,-6.2434155183,2026-03-31 09:04:53.585579,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
9,53.3621661425,-6.2423144715,2026-03-31 09:04:53.585582,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.3641644213,-6.2450463013,2026-03-31 09:04:53.585585,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
9,53.3624464504,-6.24215488,2026-03-31 09:04:53.585588,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.3482656312,-6.2510383563,2026-03-31 09:04:53.585591,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3228047556,-6.2454767959,2026-03-31 09:04:53.585594,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.3198449244,-6.2429689305,2026-03-31 09:04:53.585598,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
6,53.35679637,-6.2494518296,2026-03-31 09:04:53.585601,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3368139168,-6.2391816513,2026-03-31 09:04:53.585604,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3613695259,-6.2422742383,2026-03-31 09:04:53.585607,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3347244629,-6.2371015982,2026-03-31 09:04:53.585610,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3503483677,-6.2370975749,2026-03-31 09:04:53.585613,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3220765451,-6.2362164693,2026-03-31 09:04:53.585617,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3471752886,-6.2344837622,2026-03-31 09:04:53.585620,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.4103989997,-6.2329830663,2026-03-31 09:04:53.585623,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3641027002,-6.2320214944,2026-03-31 09:04:53.585626,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3304020861,-6.2318833606,2026-03-31 09:04:53.585629,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3254104909,-6.2312114672,2026-03-31 09:04:53.585632,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2916495266,-6.2375817136,2026-03-31 09:04:53.585635,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.2905672562,-6.2276897268,2026-03-31 09:04:53.585638,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.2906745776,-6.226537718,2026-03-31 09:04:53.585641,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
6,53.2883262717,-6.2262145118,2026-03-31 09:04:53.585645,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3444756564,-6.2254929976,2026-03-31 09:04:53.585649,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.354454802,-6.2282972471,2026-03-31 09:04:53.585652,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.348391671,-6.227063431,2026-03-31 09:04:53.585655,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2818662112,-6.2246481018,2026-03-31 09:04:53.585657,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
0,53.3525517766,-6.2248130576,2026-03-31 09:04:53.585660,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
8,53.2883034734,-6.2235926525,2026-03-31 09:04:53.585664,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
0,53.3532477981,-6.2235188918,2026-03-31 09:04:53.585667,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
6,53.3250202515,-6.2224661247,2026-03-31 09:04:53.585670,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2733193293,-6.2196323709,2026-03-31 09:04:53.585673,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.3509344035,-6.2195063071,2026-03-31 09:04:53.585677,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.3512039783,-6.2258027928,2026-03-31 09:04:53.585680,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
6,53.3766836046,-6.2225130634,2026-03-31 09:04:53.585683,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
0,53.3520971453,-6.2142907517,2026-03-31 09:04:53.585687,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
0,53.3529661789,-6.224176033,2026-03-31 09:04:53.585691,9,Tuesday,3,4,14,False,1,True,False,0,,Morning
6,53.3484077825,-6.2270620899,2026-03-31 09:04:53.585695,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.2747596583,-6.2126827674,2026-03-31 09:04:53.585698,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.3505200315,-6.2087144391,2026-03-31 09:04:53.585702,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.276079299,-6.2082866268,2026-03-31 09:04:53.585706,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.2703286473,-6.2111874358,2026-03-31 09:04:53.585709,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
6,53.2717140392,-6.2072016732,2026-03-31 09:04:53.585713,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3104263417,-6.2033956186,2026-03-31 09:04:53.585717,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3166866502,-6.2062736289,2026-03-31 09:04:53.585721,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2733233392,-6.2006812231,2026-03-31 09:04:53.585725,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
9,53.365929287,-6.1951169805,2026-03-31 09:04:53.585728,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
8,53.2423693091,-6.1910185651,2026-03-31 09:04:53.585732,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.2327053084,-6.1881740825,2026-03-31 09:04:53.585735,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.2323861177,-6.1889599697,2026-03-31 09:04:53.585739,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
9,53.3049707144,-6.1877717511,2026-03-31 09:04:53.585743,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
9,53.228639086,-6.185703768,2026-03-31 09:04:53.585746,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
9,53.2323861177,-6.1889599697,2026-03-31 09:04:53.585748,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
6,53.2751311606,-6.190824105,2026-03-31 09:04:53.585751,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.2856346902,-6.1771609323,2026-03-31 09:04:53.585755,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
6,53.3803139721,-6.1723503904,2026-03-31 09:04:53.585758,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
8,53.3823671949,-6.1494939463,2026-03-31 09:04:53.585762,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.2911573702,-6.1461639838,2026-03-31 09:04:53.585765,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
8,53.2885971942,-6.1459266083,2026-03-31 09:04:53.585769,9,Tuesday,3,4,14,False,1,True,False,0,High,Morning
6,53.282340935,-6.1431143121,2026-03-31 09:04:53.585772,9,Tuesday,3,4,14,False,1,True,False,0,Medium,Morning
9,53.2825581746,-6.1427522139,2026-03-31 09:04:53.585775,9,Tuesday,3,4,14,False,1,True,False,0,Low,Morning
